peso,altura,sexo,edad,tabaco,ubes,carneRoja,verduras,deporte,drogas,dietaEsp,nivEstPad,nivEstudios,nivIngresos
87.65,1.62,M,29,50,0,0,0,10,0,N,1,3,2
64.72,1.59,M,24,0,0,0,1,5,0,N,3,4,4
90.66,1.66,V,40,0,0,3,8,10,0,N,0,1,2
69.49,1.54,M,66,0,6,0,6,5,0,N,0,0,0
71.12,1.62,M,29,0,0,4,0,0,0,N,0,1,2
81.23,1.64,M,37,40,0,1,5,0,0,N,0,1,2
70.94,1.76,V,18,0,0,1,0,3,0,N,2,4,4
86.18,1.67,M,51,0,0,3,0,3,0,N,1,1,2
68.33,1.67,M,36,10,7,5,0,0,0,N,0,2,3
89.73,1.75,V,18,60,10,0,10,11,0,S,0,1,1
86.26,1.71,V,18,0,2,0,18,12,0,N,1,1,0
84.39,1.7,V,42,0,0,4,0,0,0,N,0,1,1
72.89,1.75,V,75,0,10,5,3,3,0,N,0,2,2
76.38,1.64,M,63,0,1,0,12,0,0,N,0,1,0
53.25,1.72,V,31,0,12,5,0,1,0,N,2,4,4
100.86,1.73,V,44,0,0,0,8,9,0,N,1,0,0
83.69,1.63,M,43,50,0,1,0,1,2,N,1,1,1
54.19,1.68,M,51,0,6,8,1,0,0,S,2,4,4
66.41,1.66,M,31,20,0,0,0,0,0,N,2,4,3
103.68,1.8,V,34,120,0,0,0,0,0,N,2,4,2
109.58,1.79,V,18,120,1,0,0,3,0,N,1,2,1
69.93,1.64,M,23,0,0,0,17,8,0,N,1,3,4
76.04,1.78,V,40,0,1,1,0,3,0,N,2,4,4
94.96,1.72,V,47,0,0,0,15,12,0,N,2,2,1
53.87,1.73,V,50,90,19,0,7,1,0,N,3,4,4
50.8,1.68,M,30,0,13,5,4,0,0,N,2,4,3
99.59,1.81,V,18,10,0,0,0,0,1,N,0,0,0
88.13,1.67,V,61,160,7,0,4,0,2,N,0,3,3
59.98,1.64,M,18,0,0,4,0,0,0,N,2,4,4
62.98,1.6,M,36,0,1,0,4,0,0,N,2,3,3
84.51,1.62,M,41,0,1,3,0,6,2,N,1,1,0
108.77,1.81,V,45,60,0,0,0,0,4,N,1,2,2
68.05,1.64,M,71,0,4,0,1,0,4,N,1,2,3
51.41,1.69,V,31,0,21,3,0,0,0,N,2,2,1
70,1.68,M,50,0,10,1,0,0,0,N,2,1,1
79.91,1.73,V,61,0,0,0,7,6,NA,N,3,4,4
74.85,1.7,M,18,0,0,5,1,0,0,S,1,2,2
94.79,1.76,V,65,30,0,0,0,7,0,N,2,3,3
75.78,1.6,M,35,0,0,0,0,0,1,N,0,0,0
87.68,1.69,M,73,140,8,3,6,0,0,N,2,3,2
57.67,1.79,V,18,0,17,4,0,7,5,N,4,4,2
62.97,1.74,V,19,0,16,9,10,13,0,N,1,4,4
86.3,1.65,M,76,130,0,4,4,0,0,N,4,3,4
49.3,1.59,M,42,0,14,1,0,0,0,N,2,2,1
93.47,1.78,V,23,70,0,0,0,0,3,N,1,1,2
68.06,1.66,M,54,0,0,0,0,0,0,N,0,3,3
62.42,1.72,M,44,0,18,4,16,8,0,N,1,2,2
49.49,1.55,M,49,0,14,0,8,13,0,N,1,3,2
75.69,1.74,V,58,0,8,0,0,0,0,N,0,0,0
82.94,1.8,V,59,0,0,0,1,0,0,N,1,2,2
92.28,1.61,M,71,70,0,0,0,4,0,N,1,2,2
47.82,1.63,M,32,0,13,7,2,0,0,N,2,2,3
59.36,1.61,V,33,0,0,0,4,0,0,N,1,3,4
76.26,1.69,V,49,0,0,1,0,0,0,N,0,3,2
58.81,1.65,M,35,70,11,0,10,6,0,N,3,4,3
70.6,1.62,M,35,70,5,0,0,1,0,N,2,3,4
54.55,1.69,M,45,0,6,1,5,0,0,N,3,4,3
98.31,1.63,M,64,100,0,4,0,0,0,N,1,0,1
63.88,1.74,M,35,0,9,0,22,10,0,N,2,3,4
95.83,1.65,M,25,0,0,6,0,16,0,N,1,1,1
95.8,1.79,V,30,110,0,1,27,6,0,S,3,4,2
70.74,1.64,M,55,0,0,0,7,0,0,N,1,3,2
50.68,1.58,M,47,0,15,6,0,0,0,N,0,0,2
68.61,1.66,M,44,0,3,0,13,0,0,N,1,2,3
60.67,1.6,M,25,0,1,0,0,0,1,N,2,4,3
82.6,1.73,V,18,0,0,1,0,0,0,N,2,0,0
73.97,1.69,M,42,0,9,2,20,15,0,N,1,2,3
83.19,1.62,M,25,0,0,4,0,5,0,N,1,1,1
89.48,1.71,V,35,60,0,0,11,0,0,N,2,2,1
76.33,1.66,M,58,0,2,3,0,0,0,N,1,1,0
78.11,1.73,V,58,0,0,0,5,1,0,N,2,3,3
91.23,1.71,V,54,60,0,5,14,0,4,N,0,0,2
86.58,1.65,M,38,0,0,1,1,8,3,N,1,1,2
71.67,1.67,M,45,0,3,3,0,0,0,N,2,3,2
92.43,1.84,V,66,0,0,0,2,5,0,N,4,4,2
63.71,1.59,M,45,0,0,3,0,0,0,S,2,3,2
80.42,1.64,M,59,0,0,2,0,1,0,N,1,0,2
72.15,1.65,M,25,0,6,0,14,15,0,N,1,2,4
72.83,1.69,V,20,20,0,1,7,1,0,N,1,2,2
92.18,1.73,M,42,0,0,0,10,9,0,N,1,2,3
82.36,1.7,V,38,30,0,0,0,0,0,N,1,2,2
80.23,1.76,M,50,40,7,0,0,4,0,N,1,3,3
87.66,1.76,V,30,0,0,0,0,0,0,N,0,1,0
66.27,1.72,V,49,0,0,8,0,0,0,N,2,4,3
79.63,1.74,V,23,0,2,0,16,3,4,N,1,2,0
74.82,1.73,V,60,0,2,7,0,3,0,N,3,4,3
100.76,1.75,V,47,30,5,0,2,5,0,N,0,0,1
73.98,1.71,V,18,0,8,3,7,12,0,N,1,3,3
49,1.65,V,18,0,18,0,0,0,0,N,1,1,2
60.1,1.62,M,18,0,10,9,0,2,0,N,1,0,1
79.22,1.65,M,55,0,0,0,0,3,5,N,1,3,3
89.59,1.7,M,53,0,4,0,16,12,0,N,0,1,1
63.91,1.77,V,47,10,16,0,2,0,3,N,0,0,2
82.48,1.85,V,35,0,2,0,3,0,4,N,1,2,2
89.3,1.7,M,52,0,0,0,3,6,0,N,0,2,2
104.56,1.78,V,41,170,0,0,0,0,0,N,2,4,4
76.99,1.61,M,53,0,0,6,0,3,0,N,1,0,1
78.41,1.65,M,41,10,0,5,13,11,0,N,2,3,4
47.18,1.58,M,58,0,15,4,0,0,0,N,1,2,2
71.67,1.7,M,47,0,0,0,16,3,0,N,2,3,2
93.19,1.72,M,37,30,0,3,25,13,0,N,2,2,2
74.24,1.6,M,40,80,3,3,4,0,0,N,2,2,3
50.8,1.68,V,44,0,28,2,4,2,0,N,0,0,0
65.69,1.54,M,34,30,0,1,3,0,0,N,0,1,2
83.49,1.66,M,21,0,0,0,17,15,1,N,1,3,3
68.42,1.74,V,22,0,9,1,0,8,0,N,0,2,2
92.01,1.72,V,46,0,0,0,11,9,0,N,0,1,2
96.12,1.79,V,50,0,0,0,5,1,0,N,0,1,0
58.58,1.72,V,28,0,4,3,0,0,0,S,3,4,4
65.63,1.63,M,47,0,0,0,15,4,0,N,2,4,4
70.14,1.63,M,51,0,0,4,0,0,0,N,0,2,1
95.41,1.76,V,47,0,0,0,2,7,0,N,1,1,0
74.22,1.73,V,44,0,0,1,0,0,0,N,2,3,3
68.24,1.73,V,32,0,5,5,0,0,0,N,1,2,3
53.25,1.72,V,28,30,28,0,21,0,0,N,2,1,1
89.54,1.63,M,41,120,0,0,9,0,0,N,2,2,2
92.29,1.65,M,58,160,9,0,9,7,0,N,1,2,3
76.92,1.72,V,48,0,4,0,0,0,0,N,0,2,0
71.54,1.61,M,18,0,4,2,6,4,0,N,0,0,0
67.24,1.66,V,34,0,2,0,3,1,0,N,1,3,4
55.12,1.75,V,24,0,19,0,12,7,0,N,2,3,4
104.84,1.81,V,51,70,0,4,0,0,0,N,0,1,2
83.38,1.58,M,18,0,0,1,21,12,0,N,0,1,0
82.01,1.73,V,64,0,0,0,2,3,0,N,1,2,3
82.95,1.84,V,37,0,0,0,16,4,0,N,1,3,3
67.78,1.64,M,25,0,0,6,5,2,0,N,2,3,2
87.11,1.69,M,42,0,0,1,5,0,0,N,0,0,0
70.32,1.76,V,37,10,4,0,5,0,0,N,1,4,4
69.9,1.58,M,59,10,6,4,0,10,0,S,1,2,2
76.65,1.64,M,41,0,0,0,0,7,0,N,0,3,3
90.23,1.72,V,41,60,2,3,13,5,0,N,2,2,3
75.5,1.77,V,30,0,7,2,0,2,4,N,0,2,1
82.94,1.66,M,44,0,3,1,0,8,0,N,1,1,1
78.53,1.66,V,31,0,0,2,14,0,0,S,0,0,0
82.27,1.67,M,24,0,0,4,4,4,0,N,1,1,1
75.36,1.68,V,46,0,8,1,0,3,0,N,1,0,0
91.75,1.82,V,59,30,0,1,15,8,0,N,3,4,4
88.28,1.76,V,58,0,0,0,12,15,0,S,2,4,4
75.58,1.67,V,18,0,0,2,6,0,0,N,1,0,1
69.71,1.68,V,36,0,0,3,0,0,0,N,2,4,2
87.47,1.79,V,25,0,0,0,0,3,0,N,2,2,3
78.37,1.71,V,55,0,0,3,0,0,0,N,1,2,3
88.75,1.83,V,34,50,0,1,11,0,0,N,1,3,2
102.03,1.74,V,49,150,3,0,14,1,0,N,1,2,3
129.73,1.81,V,55,120,0,0,0,7,1,N,0,1,1
97.28,1.6,M,21,140,0,0,28,16,4,N,1,3,3
55.12,1.75,M,24,20,11,0,17,0,0,N,2,4,2
78.64,1.77,V,18,0,3,0,0,2,0,N,0,2,3
74.14,1.78,V,55,20,7,2,5,0,0,N,1,3,4
81.71,1.73,M,43,0,0,0,16,1,0,N,1,1,0
60.71,1.65,M,33,0,15,0,0,4,0,N,1,1,2
102.97,1.78,V,32,20,0,4,0,4,0,N,0,0,1
65.61,1.62,M,50,0,3,0,0,0,0,N,2,2,1
61.11,1.71,V,61,0,16,1,0,1,0,N,1,1,1
95.72,1.76,V,18,0,0,2,21,15,0,N,2,2,2
49,1.65,M,28,0,19,4,4,0,1,N,1,3,3
89.12,1.75,V,30,0,0,0,13,10,0,N,2,3,3
67.14,1.61,M,30,0,0,0,9,4,0,S,3,3,3
78.72,1.74,V,25,60,9,6,0,4,0,N,1,2,1
76.49,1.68,M,18,0,0,8,0,3,0,N,1,1,0
52.02,1.7,V,38,0,21,1,5,0,0,N,0,1,2
69.69,1.69,V,29,0,0,2,14,4,0,N,3,3,4
72.97,1.74,V,34,0,0,0,0,0,0,N,3,4,4
64.3,1.63,M,31,0,0,0,5,0,0,N,2,3,2
86.07,1.64,M,32,90,2,0,18,4,0,N,1,3,1
77.21,1.72,V,32,30,0,4,11,4,0,N,1,3,4
70.24,1.74,V,31,0,6,0,19,10,0,N,1,3,3
78.11,1.73,V,55,0,0,4,7,0,0,N,1,2,0
88.41,1.74,V,71,0,0,2,8,0,3,N,1,2,1
78.09,1.67,M,45,60,10,3,8,7,0,N,1,1,1
71.86,1.76,V,42,0,6,0,13,4,0,N,2,1,1
68.58,1.68,V,30,0,10,0,0,6,0,N,1,1,0
52,1.65,M,34,0,12,0,11,4,0,N,1,2,3
82.69,1.61,M,46,0,0,4,0,8,0,N,2,1,0
67.22,1.63,M,39,10,2,2,0,4,0,N,2,3,4
75.14,1.72,V,18,0,0,2,0,0,0,N,1,2,2
89.73,1.75,V,18,0,0,0,9,7,0,N,0,1,2
89.29,1.64,M,68,100,2,1,0,0,0,N,1,2,2
74.46,1.67,M,69,0,0,0,5,3,0,N,2,3,2
66.1,1.61,V,28,0,1,7,8,6,0,N,3,4,3
76.61,1.71,V,31,10,0,2,0,6,0,N,2,3,4
107.94,1.86,V,22,0,0,6,12,12,0,N,0,2,0
72.7,1.62,M,35,0,0,0,5,0,0,N,1,1,0
57.99,1.65,M,38,140,20,2,11,1,0,N,1,2,3
82.36,1.7,M,48,0,0,0,0,0,0,N,0,0,0
68.42,1.74,V,48,0,10,4,12,6,0,N,2,2,1
80.52,1.77,V,20,0,0,0,0,5,0,N,1,3,4
77.18,1.82,V,33,0,7,0,22,11,0,N,1,3,3
79.61,1.73,V,48,0,1,1,0,0,3,N,1,2,3
48.41,1.64,M,31,0,12,2,3,0,0,N,1,4,2
90.54,1.62,M,46,100,0,1,23,13,0,N,1,3,3
59.17,1.72,M,28,0,9,0,6,2,0,N,1,3,2
87.79,1.79,V,45,40,8,8,0,0,0,S,0,1,0
88.41,1.74,V,48,80,11,2,8,9,0,N,1,1,2
56.83,1.6,M,43,0,1,1,3,0,4,N,1,4,4
76.6,1.74,V,49,10,5,1,0,4,0,N,1,2,3
85.15,1.66,M,62,0,0,0,1,9,0,N,2,4,4
70.78,1.65,M,49,0,0,7,9,4,0,S,1,3,4
66.49,1.59,M,40,20,2,3,2,0,0,N,2,3,1
96.95,1.78,V,50,0,6,1,0,7,NA,N,0,1,0
74.88,1.77,V,43,0,8,0,0,0,0,N,0,2,3
95.07,1.82,V,39,20,3,3,29,8,0,N,1,1,0
93.24,1.76,V,45,0,1,0,12,3,0,N,0,1,1
77.61,1.59,M,43,90,9,3,0,8,3,N,2,2,1
76.14,1.8,V,45,0,9,1,7,0,0,N,0,1,0
72.89,1.64,M,18,0,0,2,4,4,0,N,1,3,4
74.24,1.6,M,31,0,0,2,7,10,7,N,1,3,4
90.03,1.68,V,35,40,0,0,5,5,0,S,2,1,0
64.26,1.69,M,36,0,4,2,0,0,0,N,2,3,2
92.04,1.66,M,41,0,0,0,0,8,0,N,1,1,2
89.83,1.66,M,49,0,0,0,23,14,0,N,0,2,2
100.82,1.74,V,44,0,4,0,15,10,NA,N,0,0,0
71.4,1.69,M,54,0,6,1,0,0,0,N,0,1,1
53.87,1.73,V,42,0,27,1,0,0,0,N,3,4,3
83.85,1.65,M,59,0,0,4,0,0,0,N,0,0,2
55.39,1.66,V,47,70,15,0,0,0,0,N,1,3,4
93.17,1.62,M,26,160,1,3,0,0,2,N,1,1,1
84.28,1.77,V,49,0,4,0,0,0,1,N,1,1,0
112.46,1.79,V,64,0,2,0,4,12,0,N,0,1,1
91,1.79,V,37,0,0,0,13,6,0,N,1,3,2
99.86,1.58,M,53,240,4,4,6,6,10,N,2,3,4
74.51,1.68,V,31,0,0,2,8,4,0,N,2,3,3
82.3,1.8,V,54,50,6,4,0,1,0,N,0,3,4
83.37,1.55,M,70,120,0,4,0,2,1,N,3,3,2
69.94,1.7,V,31,0,0,5,0,0,0,N,1,3,2
77.11,1.69,M,21,0,0,3,0,0,0,N,1,1,0
64.3,1.62,M,43,0,12,1,11,11,0,N,0,3,3
89.64,1.72,M,38,0,0,6,12,14,0,N,1,2,3
76.56,1.75,V,38,0,0,1,0,2,0,N,2,4,3
75.42,1.73,M,26,0,0,0,11,0,0,N,1,1,2
78.09,1.75,V,40,0,3,1,18,2,0,N,1,2,1
62.83,1.69,M,54,0,9,0,34,7,0,N,2,2,3
59.96,1.67,M,38,100,23,0,5,0,0,N,0,1,1
72.69,1.65,M,45,0,5,2,2,2,0,S,0,1,1
64.64,1.78,V,59,0,12,3,1,5,0,N,1,4,4
61.37,1.63,M,51,20,6,0,15,8,0,N,3,4,4
52.13,1.55,M,34,50,8,0,3,4,2,N,2,4,4
61.65,1.73,V,45,0,7,0,15,2,0,N,2,4,2
49.51,1.61,M,28,0,8,4,0,5,0,N,2,4,3
66.76,1.75,V,26,0,6,2,15,3,0,N,0,1,2
73.6,1.63,M,21,0,0,6,0,3,2,N,1,1,2
71.97,1.68,V,18,0,5,4,17,7,0,N,2,2,2
69.12,1.6,M,53,0,4,0,5,7,2,N,2,2,1
84.77,1.74,V,49,0,0,0,0,0,4,N,2,2,1
84.39,1.68,M,73,0,0,0,8,9,0,N,3,3,1
66.36,1.61,M,45,0,0,4,13,8,0,N,2,4,4
73.55,1.8,V,21,0,4,2,13,0,0,N,1,2,3
78.32,1.77,V,21,0,0,0,5,1,3,N,2,3,4
88.89,1.73,M,31,0,0,0,32,15,0,N,1,2,3
92.02,1.65,M,24,110,3,0,3,4,0,N,1,2,0
60.9,1.66,M,36,30,9,1,7,0,0,N,1,3,4
53.25,1.72,M,18,0,11,1,2,0,0,N,2,4,3
83.63,1.71,M,48,0,0,4,0,0,0,N,1,2,2
69.65,1.58,M,34,0,0,4,5,2,1,N,0,2,1
93.44,1.84,V,31,0,7,0,14,8,8,N,0,1,2
77.31,1.6,M,41,0,0,1,25,13,3,N,1,3,4
71.48,1.57,M,19,0,0,1,10,7,0,N,1,2,4
101.6,1.76,V,32,0,0,1,24,9,0,N,0,0,1
72.25,1.7,V,35,0,0,0,14,1,0,N,0,2,2
76.87,1.75,V,55,0,0,2,1,0,0,N,3,3,3
81.87,1.71,V,28,0,1,0,0,3,1,N,1,2,2
63.98,1.69,V,18,0,0,2,0,0,0,N,1,3,4
56.39,1.77,V,60,0,17,0,8,0,0,N,0,2,2
76.23,1.65,M,69,0,1,3,0,0,4,N,2,2,2
76.25,1.63,M,30,0,4,0,15,8,0,S,1,0,0
73.16,1.64,M,31,0,1,5,0,0,0,N,0,1,1
73.1,1.68,M,30,0,4,2,9,6,0,N,1,2,2
67.04,1.73,V,36,0,9,2,0,0,0,N,0,0,0
55.87,1.59,M,28,0,0,1,7,1,0,N,2,4,3
70.03,1.73,M,30,0,0,0,1,1,0,N,2,4,4
80.79,1.78,V,18,0,0,2,0,4,0,S,2,3,2
52.63,1.71,V,43,0,15,0,0,0,0,N,4,4,2
91.75,1.67,M,40,120,2,1,11,1,0,N,0,0,0
106.56,1.86,V,18,0,0,0,8,13,0,N,1,2,2
84.38,1.58,M,44,120,0,0,0,0,0,N,0,1,1
86.36,1.75,M,38,0,0,5,0,0,4,N,0,1,2
60.9,1.66,M,37,0,3,4,0,0,1,N,3,4,4
95.91,1.61,M,38,110,0,0,0,8,0,N,1,2,2
83.87,1.81,V,29,0,0,3,0,0,0,N,2,1,4
98.06,1.77,V,61,0,0,0,8,10,4,N,3,4,3
90.64,1.67,M,45,0,0,2,6,14,0,N,1,3,2
53.25,1.72,V,35,0,19,0,0,3,1,N,0,3,3
83.63,1.79,V,68,0,1,0,15,9,0,N,4,4,4
69.99,1.66,M,54,0,0,1,10,0,0,N,2,3,4
104.68,1.71,V,40,90,1,5,3,7,0,N,0,0,0
53.87,1.73,V,36,0,20,9,0,2,0,N,2,2,1
84.97,1.7,V,39,0,0,3,0,1,NA,N,1,0,1
57.09,1.6,M,36,0,7,2,2,0,0,N,0,1,2
104.15,1.74,V,50,80,3,0,4,2,0,N,0,1,0
68.34,1.66,M,19,0,0,2,0,0,0,N,2,2,1
61.81,1.56,M,50,0,0,3,5,4,0,S,3,4,4
73.96,1.72,V,42,50,8,2,0,5,0,N,1,2,4
56.69,1.76,V,29,0,10,5,0,0,1,N,3,4,4
66.7,1.64,M,35,0,0,0,15,4,0,N,2,4,3
43.8,1.56,M,18,0,7,5,0,0,0,N,2,3,3
71.12,1.67,M,62,100,9,7,7,3,1,N,1,4,4
87.27,1.72,V,52,0,1,0,0,0,6,N,1,1,0
94.3,1.77,V,41,0,0,0,19,8,0,N,1,2,2
85.79,1.72,V,18,0,0,3,0,3,0,N,1,1,3
61.95,1.6,M,35,0,6,6,8,1,0,N,1,1,0
73.22,1.62,M,46,80,0,8,0,0,1,N,3,4,4
77.45,1.7,M,52,0,0,0,0,2,0,N,2,3,3
78.64,1.58,M,36,60,0,0,10,0,0,N,0,0,2
82.55,1.67,V,44,0,0,4,12,4,0,N,0,2,2
83.72,1.72,V,18,0,0,0,3,6,0,N,2,2,2
77.32,1.65,M,27,0,0,7,10,8,3,N,2,3,3
106.99,1.82,V,34,0,0,5,11,9,0,N,0,0,1
44.94,1.58,M,43,0,15,0,0,0,0,N,3,4,4
75.06,1.62,M,23,0,1,3,0,0,2,N,1,0,0
69.99,1.61,M,18,0,0,0,0,0,2,N,0,1,2
108.11,1.81,V,29,110,0,4,0,0,3,N,1,2,1
95.1,1.76,V,21,90,0,0,7,1,5,N,2,2,3
68.73,1.74,M,45,0,5,1,10,6,0,N,3,4,4
57.67,1.79,V,27,0,17,9,6,4,0,N,2,3,3
93.06,1.7,V,37,60,0,0,19,4,0,N,0,1,3
52.63,1.71,V,57,0,19,4,3,0,2,N,2,3,2
61.64,1.63,M,18,0,0,0,13,0,0,N,0,2,2
72.3,1.59,M,47,0,8,1,36,23,0,N,2,4,2
73.74,1.56,M,31,40,0,0,21,10,0,N,1,2,3
74.96,1.76,V,51,0,10,2,6,3,0,N,2,2,3
69.55,1.77,V,54,140,26,0,9,8,4,N,1,2,4
80.05,1.7,M,65,0,1,7,0,1,5,N,2,2,2
70.54,1.66,M,20,0,0,4,0,0,0,S,0,2,3
66.43,1.65,M,21,0,7,0,13,11,0,N,1,4,3
78.09,1.67,M,38,70,5,3,4,9,0,N,2,4,4
84.1,1.7,M,58,80,9,2,0,1,0,N,0,0,0
87.08,1.66,V,40,10,0,1,14,9,0,N,0,2,3
64.28,1.61,M,55,0,0,6,0,0,0,N,1,3,4
84.87,1.76,V,33,0,0,0,0,5,0,N,1,4,4
99.33,1.79,V,41,0,3,1,7,10,0,N,0,1,1
53.67,1.63,M,23,0,3,3,0,0,0,N,2,4,3
97.19,1.74,V,32,50,0,0,8,2,0,N,1,1,2
69.28,1.62,M,43,0,0,5,0,0,0,N,2,3,1
72.06,1.61,M,63,0,0,0,0,0,0,S,1,2,3
75.15,1.71,V,18,0,0,0,5,7,0,N,2,4,4
78.01,1.77,V,39,0,0,7,0,3,0,N,2,3,3
70.81,1.79,V,49,0,10,4,2,0,0,N,0,2,3
66.36,1.61,M,32,0,2,4,9,3,0,N,1,2,3
85.68,1.74,M,22,0,0,0,5,0,0,N,1,0,1
97.1,1.7,M,27,20,2,3,25,19,6,S,2,2,3
73.3,1.66,M,20,0,0,5,11,2,0,N,1,1,0
72.7,1.62,M,57,0,1,0,15,15,0,N,2,4,4
63.2,1.59,M,37,0,0,6,0,0,0,N,1,4,4
86.61,1.63,M,26,90,9,4,19,13,0,N,0,0,0
89.17,1.61,M,65,0,0,0,20,16,0,N,1,2,1
93.11,1.69,M,57,50,0,3,9,4,0,N,1,1,1
96.95,1.78,V,52,0,0,0,5,8,0,N,3,2,2
60.9,1.66,M,18,0,0,2,0,0,0,N,1,3,2
89.83,1.76,V,30,0,0,0,11,9,0,N,2,1,3
56.39,1.77,V,29,0,12,0,0,1,0,N,3,4,3
53.25,1.72,M,20,0,11,0,7,0,0,N,3,4,4
55.62,1.59,M,27,0,0,0,11,0,0,N,3,4,3
81.87,1.71,V,42,0,0,0,4,4,0,N,1,2,1
70.56,1.68,V,36,0,0,0,1,0,4,N,1,2,3
94.35,1.81,V,34,0,1,0,1,2,0,N,0,0,0
59.76,1.72,V,23,0,8,7,0,0,0,N,4,3,3
89.67,1.78,V,68,40,0,0,10,0,0,N,1,1,1
56.01,1.74,V,58,0,9,3,1,0,0,N,3,3,3
58.98,1.63,M,33,50,6,1,0,0,0,N,3,3,4
80.76,1.72,V,42,0,1,3,0,0,0,N,1,1,1
65.9,1.64,M,60,0,0,0,2,0,0,N,1,3,3
82.84,1.72,V,69,0,0,0,20,3,0,N,1,3,2
64.83,1.57,M,62,0,4,1,9,3,4,N,1,2,3
67.17,1.68,M,22,10,4,0,12,9,3,N,2,4,3
81.88,1.62,M,25,40,0,0,12,9,0,N,2,2,4
73.87,1.82,V,43,10,10,2,0,1,0,N,0,2,2
70.2,1.64,M,29,0,0,2,0,0,0,N,1,2,2
87.66,1.76,M,37,0,3,0,12,17,0,N,1,3,2
67.63,1.7,M,30,0,4,1,0,5,2,N,4,4,4
64.01,1.64,M,51,0,12,0,13,10,0,N,1,1,0
63.16,1.65,M,32,0,9,2,11,5,0,S,0,2,1
76.92,1.64,M,21,0,0,0,4,0,0,N,0,0,0
89.75,1.8,V,50,40,0,2,0,1,0,N,2,3,3
69.42,1.65,M,32,0,0,0,0,0,0,N,1,3,3
82.83,1.69,M,44,0,0,0,0,0,0,N,0,1,1
67.78,1.64,M,48,0,0,4,0,5,0,N,2,3,4
70.51,1.61,M,39,0,0,0,0,0,0,N,1,2,2
88.78,1.8,V,62,0,2,5,0,5,0,N,1,1,2
74.05,1.65,M,47,110,11,1,0,0,1,N,1,2,0
71.55,1.76,V,35,0,0,0,19,0,2,S,2,3,4
69.69,1.69,V,21,0,8,2,6,2,0,N,0,2,2
46.08,1.6,M,30,0,15,0,5,0,0,N,0,3,3
72.43,1.73,V,40,0,0,0,0,0,1,N,2,4,4
85.68,1.71,V,30,0,0,0,9,11,0,N,2,2,2
87.09,1.73,M,33,0,0,3,13,6,0,N,1,0,2
99.99,1.7,V,48,0,0,1,0,9,0,N,1,0,0
82.99,1.79,V,63,0,10,0,0,0,0,N,0,0,1
82.38,1.75,V,29,30,0,1,9,4,1,S,2,3,3
111.82,1.79,M,24,170,1,0,0,5,11,N,3,3,4
67.52,1.74,V,19,0,4,1,0,0,0,N,1,3,4
81.06,1.72,V,27,0,6,2,0,5,0,N,0,1,1
80.23,1.76,V,45,20,0,0,0,0,4,N,2,4,4
80.17,1.72,V,37,0,0,0,7,0,0,N,0,0,2
69.65,1.7,V,19,0,11,5,11,5,0,N,0,1,1
94.48,1.62,M,55,0,0,3,13,17,0,N,0,2,3
66.17,1.54,M,57,0,0,0,20,11,0,N,2,4,4
88.78,1.8,V,59,0,3,0,19,6,0,N,0,2,3
46.66,1.61,M,44,0,13,7,0,4,0,N,3,4,4
58.9,1.64,M,41,0,11,0,25,6,0,N,2,1,0
104.39,1.76,V,38,100,0,0,0,4,2,N,0,3,3
80.16,1.68,V,22,0,0,5,5,9,0,N,1,2,2
68.85,1.64,M,65,0,14,0,17,6,0,N,0,0,0
66.36,1.61,M,40,0,3,4,0,0,0,N,0,1,2
91.07,1.76,V,35,0,0,2,0,5,4,N,1,1,2
77.76,1.61,M,27,0,0,4,0,2,0,N,0,1,1
49.8,1.54,M,31,0,12,5,1,0,0,N,0,1,0
59.94,1.71,M,34,0,12,3,0,9,0,N,2,4,4
71.09,1.7,V,55,0,0,2,0,0,0,N,1,4,4
78.1,1.72,M,25,0,0,5,3,0,0,N,2,2,2
74.6,1.65,M,41,0,6,3,14,10,4,N,1,2,3
85.3,1.73,V,56,0,0,0,23,8,0,N,1,2,2
83.34,1.77,V,33,0,0,1,9,7,0,N,3,3,3
97.19,1.65,V,27,110,0,2,13,10,0,N,1,2,1
89.97,1.69,M,64,20,0,1,16,13,1,N,0,3,3
87.97,1.69,V,49,0,0,0,9,16,0,N,0,2,2
81,1.68,M,36,0,0,0,13,8,0,N,1,2,2
80.21,1.73,V,38,0,0,0,0,3,0,N,2,3,2
53.84,1.72,M,39,0,8,2,0,0,0,N,3,4,3
60.83,1.69,V,48,0,6,0,7,0,4,N,2,2,3
106.1,1.85,V,49,0,0,3,15,8,0,N,1,2,1
104.84,1.81,V,60,0,0,1,0,4,0,N,1,1,1
45.51,1.59,M,40,0,12,2,14,4,0,N,1,3,2
56.39,1.77,V,37,0,15,1,0,0,0,N,1,4,4
75.04,1.64,M,31,0,3,3,5,7,0,N,2,1,3
90.09,1.81,V,24,0,0,2,0,2,0,N,1,1,2
89.3,1.7,V,18,70,0,3,5,4,0,N,0,1,2
73.82,1.59,M,34,0,0,2,1,0,0,N,0,0,1
96.53,1.68,M,33,20,0,3,14,11,0,N,0,1,0
97.37,1.68,M,63,0,0,2,27,17,2,N,1,1,3
102.31,1.7,V,60,10,0,0,0,9,0,N,0,0,2
75.85,1.62,M,45,30,2,2,16,5,0,N,0,1,0
79.32,1.75,M,40,0,1,4,8,3,0,N,0,3,1
111.51,1.76,V,31,140,5,3,0,9,0,N,1,2,2
95.07,1.74,V,27,0,0,0,28,11,0,N,1,0,0
64.3,1.62,M,64,0,10,5,0,0,0,S,0,0,1
